header,title,title_url,channel,time
YouTube Music,Watched Slow J - SunnyMondayAfternoon (sLo-fi),https://www.youtube.com/watch?v=uyjttTCZ1W4,Slow J,2020-12-31T14:18:07.851Z
YouTube Music,Watched Slow J - WhatDoesURGodSoundLike (sLo-fi),https://www.youtube.com/watch?v=inesErb6rj8,Slow J,2020-12-31T14:16:12.585Z
YouTube Music,Watched Slow J - AGoodLife (sLo-fi),https://www.youtube.com/watch?v=SbSozIIjIc4,Slow J,2020-12-31T14:13:18.944Z
YouTube,Watched THE NIGHT SHIFT (OVERTIME): we mukbanged corinna kopf,https://www.youtube.com/watch?v=SwFGMTtPwWc,Mike Majlak Vlogs,2020-12-31T13:49:43.545Z
YouTube,Watched We Painted Eachother's Instagram Photos,https://www.youtube.com/watch?v=OrLSB7Lnjfo,Scotty Sire,2020-12-31T13:35:25.161Z
YouTube,Watched GETTING MY WISDOM TEETH REMOVED!!,https://www.youtube.com/watch?v=oslLIjuhXOI,David Dobrik,2020-12-31T00:35:43.148Z
YouTube,Watched GETTING MY WISDOM TEETH REMOVED!!,https://www.youtube.com/watch?v=FAmZHsn9hvA,Zane Hijazi,2020-12-31T00:28:14.417Z
YouTube,Watched MIKE TYSON TAKES MUSHROOMS ON IMPAULSIVE!,https://www.youtube.com/watch?v=A-n35u6mDO0,Impaulsive Clips,2020-12-31T00:20:05.322Z
YouTube,Watched VLOG SQUAD'S MOST EMOTIONAL MOMENTS (SAD / CUTE MOMENTS / TRY NOT TO CRY CHALLENGE),https://www.youtube.com/watch?v=KZCIch6A6-A,Ron,2020-12-31T00:06:56.638Z
YouTube,Watched Them Changes Thundercat John Mayer Appearence HD - Mac Miller: A Celebration of Life,https://www.youtube.com/watch?v=1JG17fJjIgk,Something Like Mayer,2020-12-31T00:03:14.555Z
YouTube,Watched John Mayer Small Worlds (Mac Miller Cover) HD - Mac Miller: A Celebration of Life,https://www.youtube.com/watch?v=OL3qT7WPOK0,Something Like Mayer,2020-12-30T23:58:42.566Z
YouTube,Watched Shangri La Studio tour from Zane Lowe,https://www.youtube.com/watch?v=0XetG_YqjTw,BBC Radio 1,2020-12-30T23:54:50.465Z
YouTube,Watched HE WON THE AWARD!! (BEST NIGHT EVER),https://www.youtube.com/watch?v=FPyanAzQWuE,UGH IT'S JOE,2020-12-30T23:43:06.879Z
YouTube,Watched THE VLOFFIE AWARDS 2020 (Official Video),https://www.youtube.com/watch?v=HmZ8XHybw1s,UGH IT'S JOE,2020-12-30T23:35:06.283Z
YouTube,Watched SURPRISING MY FRIENDS WITH MY CRINGEY PRIVATE PHOTOS!!,https://www.youtube.com/watch?v=Je0ulBJ1A-M,Zane Hijazi,2020-12-30T23:26:41.958Z
YouTube,Watched Notion Tour (Dashboard & Setup) - How I Organize My Life,https://www.youtube.com/watch?v=5Vl2mP0Ita4,Kharma Medic,2020-12-30T22:43:14.054Z
YouTube,Watched Advanced GTD Dashboard in Notion,https://www.youtube.com/watch?v=r6hUkChpwWQ,Keep Productive,2020-12-30T22:14:48.922Z
YouTube,Watched Guy tells the 3 things that make women happy throughout life.,https://www.youtube.com/watch?v=E5MlcmzFPsE,BVIRAL,2020-12-30T21:22:51.314Z
YouTube,Watched Bozos - Episode 2 w/ Bryce Hall and Noah Beck,https://www.youtube.com/watch?v=hwmeFrny-s8,Jason Nash,2020-12-30T21:22:41.610Z
YouTube,Watched the most expensive PR package I've received,https://www.youtube.com/watch?v=PM5A8xrFC90,Ugh More Joe,2020-12-30T21:06:52.082Z
YouTube,Watched my girlfriends birthday gift,https://www.youtube.com/watch?v=Tzmum895L-4,Ugh More Joe,2020-12-30T21:06:46.751Z
YouTube Music,Watched Slow J - TryAndMeltMyFaith (sLo-fi),https://www.youtube.com/watch?v=60bV1PxDk0s,Slow J,2020-12-30T21:00:00.828Z
YouTube Music,Watched Slow J - Uivos (sLo-fi),https://www.youtube.com/watch?v=cab90camu_s,Slow J,2020-12-30T20:57:32.969Z
YouTube Music,Watched Slow J - SunnyMondayAfternoon (sLo-fi),https://www.youtube.com/watch?v=uyjttTCZ1W4,Slow J,2020-12-30T20:45:31.978Z
YouTube Music,Watched Slow J - WhatDoesURGodSoundLike (sLo-fi),https://www.youtube.com/watch?v=inesErb6rj8,Slow J,2020-12-30T20:43:36.196Z
YouTube Music,Watched Slow J - AGoodLife (sLo-fi),https://www.youtube.com/watch?v=SbSozIIjIc4,Slow J,2020-12-30T20:40:42.415Z
YouTube Music,Watched WhatDoesYourGodSoundLike,https://www.youtube.com/watch?v=eRDIIuvf5w0,Slow J - Topic,2020-12-30T20:12:31.013Z
YouTube,Watched Is This Bike worth $2000? [SUPER 73 REVIEW],https://www.youtube.com/watch?v=J02iZ3FvRoc,CaseyNeistat,2020-12-30T19:48:15.674Z
YouTube,Watched Motorized PoGo STICK!!!,https://www.youtube.com/watch?v=l_gtcKsuuaM,CaseyNeistat,2020-12-30T19:48:07.809Z
YouTube,Watched From Paris to New York,https://www.youtube.com/watch?v=8FuSvLHBC7E,CaseyNeistat,2020-12-30T19:43:48.138Z
YouTube,Watched hahahahaha,https://www.youtube.com/watch?v=b_em8lNLJXc,Billie Eilish,2020-12-30T17:18:03.188Z
YouTube,Watched CANT BELIEVE SHE DID THIS!! (FREAKOUT),https://www.youtube.com/watch?v=kkNP1ZRJqGA,David Dobrik,2020-12-30T17:12:52.379Z
YouTube Music,Watched SONG OF AFRICA,https://www.youtube.com/watch?v=pujZDVahX2Y,Selma Uamusse - Topic,2020-12-30T17:05:45.987Z
YouTube,Watched How FIVE GUYS fries are made,https://www.youtube.com/watch?v=2vTtoc68uuw,Trend Box,2020-12-30T17:02:53.622Z
YouTube Music,Watched No Guns - Selma Uamusse feat. Cheny Wa Gune and Mbye Ebrima,https://www.youtube.com/watch?v=y5BIuJ5Vszw,Selma Uamusse,2020-12-30T17:00:59.846Z
YouTube Music,Watched MAPUTO,https://www.youtube.com/watch?v=DSB_rq9qcCI,Selma Uamusse - Topic,2020-12-30T16:50:39.697Z
YouTube Music,Watched Hoyo Hoyo - Selma Uamusse,https://www.youtube.com/watch?v=TKIydd8fYdA,Selma Uamusse,2020-12-30T16:46:47.212Z
YouTube Music,Watched MAMA,https://www.youtube.com/watch?v=_XGqTl7it6A,Selma Uamusse - Topic,2020-12-30T16:43:12.472Z
YouTube,Watched Les Gadjés (parodie voyageur ) - Les ChickenWings,https://www.youtube.com/watch?v=bgB6xP4_Y5g,LesChickenwings,2020-12-30T16:43:03.179Z
YouTube,Watched How to Build a Pipe Lamp,https://www.youtube.com/watch?v=vT4IbP8iRak,Pete's DIY,2020-12-30T16:42:58.966Z
YouTube,Watched JULINHO KSD - Sentimento Safari,https://www.youtube.com/watch?v=MVHTZQU8XTA,Instinto 26,2020-12-30T16:40:56.154Z
YouTube,Watched Julinho KSD com Dino D'Santiago - Kriolu | Eléctrico | Antena 3,https://www.youtube.com/watch?v=SATukwGJgvg,Antena 3,2020-12-30T16:40:15.873Z
YouTube,Watched Plutónio - Meu Deus | Eléctrico | Antena 3,https://www.youtube.com/watch?v=IwaDrdvDWf4,Antena 3,2020-12-30T16:38:41.999Z
YouTube,Watched Clã - Tudo No Amor | Eléctrico | Antena 3,https://www.youtube.com/watch?v=_8bVisiJBKY,Antena 3,2020-12-30T16:36:57.556Z
YouTube,Watched I Painted Josie Like One Of My French Girls,https://www.youtube.com/watch?v=qp9hqc8fozg,Logan Paul,2020-12-30T16:23:26.161Z
YouTube,Watched How to get partnered on Twitch,https://www.youtube.com/watch?v=IAJC5kmbCik,Buffelz,2020-12-30T15:46:35.787Z
YouTube,Watched Do You Love Me?,https://www.youtube.com/watch?v=fn3KWM1kuAw,Boston Dynamics,2020-12-30T15:39:13.993Z
YouTube,Watched If people could teleport.,https://www.youtube.com/watch?v=GxJRPi6TBsA,Daniel LaBelle,2020-12-30T15:15:37.595Z
YouTube,Watched Mac Miller at Rick Rubin's House,https://www.youtube.com/watch?v=ygPe0eYSs8Q,Brookman,2020-12-30T14:32:26.119Z
YouTube,Watched Benjamim - Vias De Extinção | Eléctrico | Antena 3,https://www.youtube.com/watch?v=VRsjoDAVrpQ,Antena 3,2020-12-30T14:28:29.514Z
YouTube,Watched Vaiapraia - Fogo Fera,https://www.youtube.com/watch?v=mTtns2P1KcQ,Maternidade Music,2020-12-30T14:23:42.648Z
YouTube,"Watched Glockenwise e Rui Reininho - Calor  [Áudio Oficial, 2020]",https://www.youtube.com/watch?v=JZdhMQNiMQY,Valentim de Carvalho,2020-12-30T14:21:24.166Z
YouTube,Watched Conjunto Cuca Monga - Tou na Moda,https://www.youtube.com/watch?v=Qhgs7hmxuZE,Cuca Monga,2020-12-30T14:16:59.233Z
YouTube,Watched Trad-Mosh,https://www.youtube.com/watch?v=w3rTAvaimHM,B Fachada - Topic,2020-12-30T14:13:14.087Z
YouTube,Watched Filipe Sambado - Gerbera Amarela do Sul (Lyric Video) | Festival da Canção 2020,https://www.youtube.com/watch?v=Ej8UL0JVxME,Festival da Canção,2020-12-30T14:09:31.136Z
YouTube,Watched Best Youth - Never Belong (Official Music Video),https://www.youtube.com/watch?v=KJe2faJnTp8,Best Youth,2020-12-30T14:05:01.797Z
YouTube,Watched Resquício,https://www.youtube.com/watch?v=DaCNnYw3QTY,Maria Reis - Topic,2020-12-30T14:02:44.488Z
YouTube,Watched SAMUEL ÚRIA - O MURO,https://www.youtube.com/watch?v=pAtPOAdRdm0,Samuel Uria,2020-12-30T13:57:48.272Z
YouTube,Watched DO WHAT YOU CAN'T,https://www.youtube.com/watch?v=jG7dSXcfVqE,CaseyNeistat,2020-12-30T13:51:44.961Z
YouTube,Watched Cant scare a military guy,https://www.youtube.com/watch?v=4P4UY9FC_JY,Mike Morzos,2020-12-30T13:51:33.034Z
YouTube,Watched Show Me Your Smartphone | Peter McKinnon,https://www.youtube.com/watch?v=Py0bkhMhF_w,Unbox Therapy,2020-12-30T13:45:49.598Z
YouTube,Watched Billie Eilish Surprises Alicia Keys w/ a Home Video 'Fallin' Cover,https://www.youtube.com/watch?v=H1sG-C8ajbo,The Late Late Show with James Corden,2020-12-30T12:39:15.656Z
YouTube,Watched Cláudia Pascoal - O Jardim - Portugal - LIVE - Grand Final - Eurovision 2018,https://www.youtube.com/watch?v=mHjGbADMcOI,Eurovision Song Contest,2020-12-30T12:34:27.593Z
YouTube,"Watched Cláudia Pascoal - ""Quase Dança"" | Gala de Natal 2020 | The Voice Portugal",https://www.youtube.com/watch?v=r92KYGqTCfI,The Voice Portugal,2020-12-30T12:30:31.299Z
YouTube,"Watched BMRNG - ""Estou Bem"" | Gala de Natal 2020 | The Voice Portugal",https://www.youtube.com/watch?v=3msxb4XkOjw,The Voice Portugal,2020-12-30T12:29:59.996Z
YouTube,"Watched Mentores cantam ""Santa Claus is Coming to Town"" | Gala de Natal 2020 | The Voice Portugal",https://www.youtube.com/watch?v=v-7xeR4tsKs,The Voice Portugal,2020-12-30T12:27:48.262Z
YouTube,Watched Branko com Ana Moura e Conan Osiris - Vinte Vinte | Eléctrico | Antena 3,https://www.youtube.com/watch?v=BnDb5FY8-ww,Antena 3,2020-12-30T12:21:49.426Z
YouTube,Watched Capicua - Circunvalação (Lyric Video),https://www.youtube.com/watch?v=wyN6x7iHCR0,Capicua,2020-12-30T12:16:30.417Z
YouTube,"Watched Terra de Ninguém - Cristina Branco, André Henriques e Luís Figueiredo",https://www.youtube.com/watch?v=7-CcyMb-2eQ,Cristina Branco,2020-12-30T12:13:14.130Z
YouTube,Watched SECRET SANTA w YOUTUBERS!,https://www.youtube.com/watch?v=4vCmwY2UkJc,Gabbie Hanna,2020-12-30T12:09:34.636Z
YouTube,Watched Girl freaks out about guy's client.,https://www.youtube.com/watch?v=DOJvxNFeTGU,BVIRAL,2020-12-30T11:56:14.086Z
YouTube,Watched Shooting star in the window during Christmas Stream,https://www.youtube.com/watch?v=9YS76w92sN4,Buffelz,2020-12-30T11:55:40.374Z
YouTube,Watched Guy caught on security camera falling off of a stool.,https://www.youtube.com/watch?v=6yrQfw0IIEo,BVIRAL,2020-12-30T11:55:29.251Z
YouTube,"Watched Noiserv - ""Eram 27 Metros de Salto""",https://www.youtube.com/watch?v=QaOa5rWE7Co,noiserv,2020-12-30T10:55:21.956Z
YouTube,Watched MONDAY - convictions (Official Video),https://www.youtube.com/watch?v=KzVRyCnjUnk,MONDAY,2020-12-30T10:46:40.268Z
YouTube,Watched Kantega | The Mysterious Life Of UX Designers,https://www.youtube.com/watch?v=gfHcnig8Lo4,Kantega AS,2020-12-30T10:42:18.119Z
YouTube,Watched Kantega | The Mysterious Life of Developers,https://www.youtube.com/watch?v=ocwnns57cYQ,Spoon Norge,2020-12-30T10:39:37.672Z
YouTube,Watched David Bruno - Festa da Espuma,https://www.youtube.com/watch?v=g7-3lJEuZCg,David Bruno,2020-12-30T10:39:21.517Z
YouTube,Watched Brother charges phone through lamp.,https://www.youtube.com/watch?v=pAqX4ZPhg0M,BVIRAL,2020-12-30T10:38:26.966Z
YouTube,Watched Travel With Style - Casey Neistat for J.Crew,https://www.youtube.com/watch?v=t9qxT8wI-0I,CaseyNeistat,2020-12-30T10:35:17.558Z
YouTube,Watched Bike Thief 2012,https://www.youtube.com/watch?v=UGttmR2DTY8,CaseyNeistat,2020-12-30T10:35:14.902Z
YouTube,Watched Stolen Bike in NYC,https://www.youtube.com/watch?v=90KSuqp2Ssk,CaseyNeistat,2020-12-30T10:31:39.006Z
YouTube,Watched Parents open a hand blender thinking it’s a vibrator.,https://www.youtube.com/watch?v=3t2lGvBvdXQ,BVIRAL,2020-12-30T10:22:31.600Z
YouTube,Watched De Tudo o Que Fugi,https://www.youtube.com/watch?v=NCsdyE1AcYY,André Henriques - Topic,2020-12-30T10:19:40.351Z
YouTube,Watched Moullinex - Running in The Dark (ft GPU Panic) [Official Video],https://www.youtube.com/watch?v=WePlCxKC8U8,Discotexas,2020-12-30T10:16:01.310Z
YouTube,Watched GROGNation X Sam The Kid - Body,https://www.youtube.com/watch?v=Bv4nLAC1SZk,GROGNation,2020-12-30T10:01:33.824Z
YouTube,Watched SAM THE KID - PERCO TEMPO,https://www.youtube.com/watch?v=NuqKg5wpObE,TV Chelas,2020-12-30T10:00:37.184Z
YouTube,Watched Lume feat. Scúru Fitchádu,https://www.youtube.com/watch?v=Ee_lz5EtebE,BATEU MATOU,2020-12-30T10:00:36.695Z
YouTube,Watched Guy says shocking truth about how our lives don't matter.,https://www.youtube.com/watch?v=5_ta6FGCdnQ,BVIRAL,2020-12-30T09:56:36.008Z
YouTube,Watched BABYSHOWER,https://www.youtube.com/watch?v=Zc_bWAJSM00,AlexandreSantosComedy,2020-12-30T09:43:40.560Z
YouTube,Watched Throes + The Shine - Movimento (Lyric Video) | Festival da Canção 2020,https://www.youtube.com/watch?v=S-NzYjVhOTA,Festival da Canção,2020-12-30T09:41:24.338Z
YouTube,Watched BIRDS ARE INDIE - Black (or the art of letting go),https://www.youtube.com/watch?v=7dE9YEcMrlU,LUX RECORDS,2020-12-30T09:37:15.503Z
YouTube,Watched Gotta take the knife for a test drive,https://www.youtube.com/watch?v=99W_BAnI8Fs,Barstool Shorts,2020-12-30T09:32:41.787Z
YouTube,Watched goldcobra - No Ordinary Love (Official Video),https://www.youtube.com/watch?v=mvJUgDkasm8,goldcobra,2020-12-30T09:22:48.994Z
YouTube,Watched Milton Gulli - Jogador (Official Video),https://www.youtube.com/watch?v=X0xD2ltKaDE,KongolotiRecords,2020-12-30T09:13:48.905Z
YouTube,Watched Cool Tech Under $50 - December!,https://www.youtube.com/watch?v=xxwO799neCQ,randomfrankp,2020-12-30T09:11:41.879Z
YouTube,Watched Slow J - bem vindo a casa.,https://www.youtube.com/watch?v=-IPXTwSq4cM,Slow J,2020-12-30T09:08:21.734Z
YouTube,Watched Cristina Branco - Quando Eu Quiser [Official Video],https://www.youtube.com/watch?v=67p_29HUud8,Cristina Branco,2020-12-30T09:03:50.961Z
YouTube,Watched Aquecedor,https://www.youtube.com/watch?v=wb1jYlfaeZg,Batida - Topic,2020-12-30T08:57:49.523Z
YouTube,Watched TESLA SENTRY MODE COMPILATION 2020 | TESLACAM STORIES #29,https://www.youtube.com/watch?v=za_K0IE0w4E,Wham Baam Teslacam,2020-12-30T08:49:47.623Z
YouTube,Watched Covering the biggest show of the year - Our gear for CES 2017,https://www.youtube.com/watch?v=yicfOd9LzGE,Linus Tech Tips,2020-12-29T22:34:07.821Z
YouTube,Watched 'Just a YouTuber',https://www.youtube.com/watch?v=Lm7fb4zrz54,Peter McKinnon,2020-12-29T22:27:25.937Z
YouTube,Watched What 0-60 in the new Roadster sounds like,https://www.youtube.com/watch?v=D1CqcLM0P7c,Tesla,2020-12-29T22:26:36.012Z
YouTube,Watched Dear Electric Cars!,https://www.youtube.com/watch?v=pJlA2J92Fw4,Marques Brownlee,2020-12-29T22:16:01.888Z
YouTube,"Watched Tiago Mayan - ""Não é o Estado que vai resolver os problemas das pessoas"" - Especial Presidenciais",https://www.youtube.com/watch?v=_l9RNNzZN_E,MALUCO BELEZA,2020-12-29T22:05:37.392Z
YouTube,Watched Advanced GTD Dashboard in Notion,https://www.youtube.com/watch?v=r6hUkChpwWQ,Keep Productive,2020-12-29T22:05:10.006Z
YouTube,Watched Notion Tour (Dashboard & Setup) - How I Organize My Life,https://www.youtube.com/watch?v=5Vl2mP0Ita4,Kharma Medic,2020-12-29T21:49:38.521Z
YouTube,Watched RUI REBENTOU o meu DINHEIRO na WISH !! (SCAM ?!),https://www.youtube.com/watch?v=48ENWt-xoyI,Bernardo Almeida,2020-12-29T21:40:47.399Z
YouTube,Watched Kinga Głyk - Tears In Heaven - Eric Clapton/Jeff Berlin - cover,https://www.youtube.com/watch?v=S2QmtENFh2Y,Kinga Głyk,2020-12-29T16:58:27.183Z
YouTube,Watched Kinga Głyk - It Gets Funkier IV - Vulfpeck - bass cover,https://www.youtube.com/watch?v=9H7H2ibSQho,Kinga Głyk,2020-12-29T16:58:05.098Z
YouTube,Watched Discover: Sentry Mode,https://www.youtube.com/watch?v=laO0RzsDzfU,Tesla,2020-12-29T16:57:06.729Z
YouTube Music,Watched Calvin,https://www.youtube.com/watch?v=hpyzeQVPr1M,The Alchemist - Topic,2020-12-29T16:51:18.745Z
YouTube Music,Watched Scrape The Bowl,https://www.youtube.com/watch?v=GHUT7iIvx9g,Boldy James - Topic,2020-12-29T16:47:39.069Z
YouTube Music,Watched Normani - Motivation (Official Video),https://www.youtube.com/watch?v=FKXSh14svlQ,NormaniVEVO,2020-12-29T16:47:36.971Z
YouTube,"Watched Penousal Machado. Keynote Speaker at Processing Community Day, Porto, 2020",https://www.youtube.com/watch?v=zUh41X65ktg,Pedro Amado,2020-12-29T16:26:08.437Z
YouTube Music,Watched Chloe x Halle - Do It (Official Video),https://www.youtube.com/watch?v=a9HIaGcBocc,ChloexHalleVEVO,2020-12-29T16:24:05.742Z
YouTube,"Watched I WON $10,000 FROM MY BEST FRIEND!! (FREAKOUT)",https://www.youtube.com/watch?v=spCsUOLiuIY,David Dobrik,2020-12-29T16:23:51.469Z
YouTube Music,Watched Tame Impala - Instant Destiny (Official Audio),https://www.youtube.com/watch?v=hWtY1t_8Y_M,tameimpalaVEVO,2020-12-29T16:19:39.815Z
YouTube,Watched “Are we really that loud?”,https://www.youtube.com/watch?v=wqDPQC9j7aE,Barstool Shorts,2020-12-29T16:11:05.069Z
YouTube,Watched SHE THREATENED TO JUMP OFF!! | David Dobrik,https://www.youtube.com/watch?v=6Y7lRi2zygs,David Dobrik,2020-12-29T16:07:02.040Z
YouTube,Watched WE WALKED IN ON THEM! (Embarrassing),https://www.youtube.com/watch?v=FT5hMw80Xeo,Logan Paul,2020-12-29T15:46:04.400Z
YouTube,"Watched David Carreira: ""Já pensaram que eu era o Mickael e aproveitei-me disso"" | 5 Para a Meia-Noite",https://www.youtube.com/watch?v=fg4-TahWeqU,5meianoite,2020-12-29T15:45:31.552Z
YouTube,Watched Apresentador da rtp apanha um susto em Direto.,https://www.youtube.com/watch?v=6eLIsJkX8rw,Amor & Amoras,2020-12-29T15:45:08.619Z
YouTube,Watched Female Streamer Comes Clean,https://www.youtube.com/watch?v=yGNc27VeBu8,Ghrey,2020-12-29T15:44:26.261Z
YouTube Music,Watched Tame Impala - One More Year (Official Audio),https://www.youtube.com/watch?v=bMLq3QQK6a8,tameimpalaVEVO,2020-12-29T15:43:12.106Z
YouTube Music,Watched TOPS - Colder & Closer (Official Video),https://www.youtube.com/watch?v=RT5pYfOavkA,TOPS Band,2020-12-29T15:40:25.743Z
YouTube Music,Watched Dua Lipa & Angèle – Fever (Official Lyric Video),https://www.youtube.com/watch?v=8f_Y7b5iiTc,Dua Lipa,2020-12-29T15:40:09.361Z
YouTube Music,Watched Miley Cyrus - Angels Like You (Audio),https://www.youtube.com/watch?v=19IG7ZfaxZ8,MileyCyrusVEVO,2020-12-29T15:36:50.525Z
YouTube Music,Watched Phoebe Bridgers - I Know The End (Seth Meyers Live Performance),https://www.youtube.com/watch?v=H9KYQ_tnTtc,Phoebe Bridgers,2020-12-29T15:25:20.345Z
YouTube Music,Watched Perfume Genius - 'Fool' (Official Video),https://www.youtube.com/watch?v=bBwLR74XMH8,Perfume Genius,2020-12-29T15:03:07.629Z
YouTube Music,Watched Phoebe Bridgers - Savior Complex (Official Video),https://www.youtube.com/watch?v=VJlR3pvgLQA,PhoebeBridgersVEVO,2020-12-29T14:58:44.603Z
YouTube Music,Watched Fiona Apple - Not About Love (Official Video),https://www.youtube.com/watch?v=u09s0uz0tEU,fionaappleVEVO,2020-12-29T14:54:29.521Z
YouTube Music,Watched Fiona Apple - Shameika (Official Music Video),https://www.youtube.com/watch?v=yM63Tzv-uZg,fionaappleVEVO,2020-12-29T14:36:23.179Z
YouTube Music,Watched Dua Lipa - Levitating Featuring DaBaby (Official Music Video),https://www.youtube.com/watch?v=TUVcZfQe-Kw,Dua Lipa,2020-12-29T14:35:35.399Z
YouTube Music,Watched Billie Eilish - Ocean Eyes (Official Music Video),https://www.youtube.com/watch?v=viimfQi_pUw,Billie Eilish,2020-12-29T14:32:15.203Z
YouTube Music,Watched Billie Eilish - my future,https://www.youtube.com/watch?v=Dm9Zf1WYQ_A,BillieEilishVEVO,2020-12-29T14:28:24.795Z
YouTube Music,Watched Sufjan Stevens - Run Away With Me [Official Audio],https://www.youtube.com/watch?v=JjRSCm67bL4,Sufjan Stevens,2020-12-29T14:25:54.893Z
YouTube Music,Watched Sufjan Stevens - Make Me An Offer I Cannot Refuse [Official Audio],https://www.youtube.com/watch?v=vwquq4e2Xdw,Sufjan Stevens,2020-12-29T14:20:34.123Z
YouTube Music,Watched Fiona Apple - Ladies (Official Audio),https://www.youtube.com/watch?v=n46e8m2pOAw,fionaappleVEVO,2020-12-29T14:15:59.834Z
YouTube Music,Watched Fiona Apple - I Want You To Love Me (Official Audio),https://www.youtube.com/watch?v=N541HLPeG6Y,fionaappleVEVO,2020-12-29T14:11:59.790Z
YouTube Music,"Watched Christine and the Queens - People, I've been sad (Lyrics Video)",https://www.youtube.com/watch?v=mYHAnuBKV-o,Christine and the Queens,2020-12-29T14:09:04.062Z
YouTube Music,Watched Kehlani - Can You Blame Me ft. Lucky Daye [Official Audio],https://www.youtube.com/watch?v=z6yni9nVafc,Kehlani,2020-12-29T14:08:40.165Z
YouTube Music,Watched Kehlani - Grieving ft. James Blake [Official Audio],https://www.youtube.com/watch?v=E6_3X3ofJVg,Kehlani,2020-12-29T14:04:48.164Z
YouTube Music,Watched Caroline Polachek - Door (Official Video),https://www.youtube.com/watch?v=7w6R4I7I3wA,CarolinePolachekVEVO,2020-12-29T14:04:13.205Z
YouTube Music,Watched Phoebe Bridgers - Kyoto (Official Video),https://www.youtube.com/watch?v=Tw0zYd0eIlk,PhoebeBridgersVEVO,2020-12-29T14:01:08.860Z
YouTube Music,Watched Phoebe Bridgers - I Know the End (Official Video),https://www.youtube.com/watch?v=WJ9-xN6dCW4,Phoebe Bridgers,2020-12-29T14:01:02.199Z
YouTube Music,Watched Sharon Van Etten - Seventeen,https://www.youtube.com/watch?v=j7sTHoeH0eA,SharonVanEttenVEVO,2020-12-29T13:59:57.553Z
YouTube Music,Watched Phoebe Bridgers - Motion Sickness (Official Video),https://www.youtube.com/watch?v=9sfYpolGCu8,PhoebeBridgersVEVO,2020-12-29T13:55:58.755Z
